name,city,source,link,min_salary,max_salary,currency
Уборщик,Таштагол,HH.RU,https://hh.ru/vacancy/42314608?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,16630.0,,руб.
Уборщик,Ярославль,HH.RU,https://hh.ru/vacancy/42811273?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Уборщик,Барнаул,HH.RU,https://hh.ru/vacancy/42870197?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Горничная,Владимир,HH.RU,https://hh.ru/vacancy/38046842?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,35000.0,40000.0,руб.
Уборщица/Уборщик,Москва,HH.RU,https://hh.ru/vacancy/42375057?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,30000.0,45000.0,руб.
"Прибиральниця / Прибиральник (вул. Яворницького, 55)",Днепр (Днепропетровск),HH.RU,https://hh.ru/vacancy/42563664?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Уборщица/Уборщик офисных помещений,Санкт-Петербург,HH.RU,https://hh.ru/vacancy/42028943?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,25000.0,,руб.
Уборщица/Уборщик,Москва,HH.RU,https://hh.ru/vacancy/42077894?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,25000.0,,руб.
Уборщик,Артем,HH.RU,https://hh.ru/vacancy/42820488?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Уборщик служебных помещений,Санкт-Петербург,HH.RU,https://hh.ru/vacancy/42414244?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,17400.0,руб.
Уборщик помещений,Гродно,HH.RU,https://hh.ru/vacancy/41445808?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,450.0,,бел.руб.
Уборщица/уборщик,Москва,HH.RU,https://hh.ru/vacancy/42536421?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,35000.0,,руб.
Уборщица/Уборщик салона,Пермь,HH.RU,https://hh.ru/vacancy/42872423?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,15000.0,40000.0,руб.
Горничная (СПА салон),Самара,HH.RU,https://hh.ru/vacancy/42724236?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Уборщик служебных помещений,Нижний Новгород,HH.RU,https://hh.ru/vacancy/42876690?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,18000.0,18000.0,руб.
Горничная,Красноярск,HH.RU,https://hh.ru/vacancy/42820325?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,37000.0,,руб.
Дворник,Туапсе,HH.RU,https://hh.ru/vacancy/42710737?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,14347.0,14347.0,руб.
Уборщица / уборщик,Москва,HH.RU,https://hh.ru/vacancy/42694685?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,15000.0,15000.0,руб.
Уборщица/уборщик производственных помещений,Барнаул,HH.RU,https://hh.ru/vacancy/35910228?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,13000.0,18000.0,руб.
Уборщица/уборщик на склад,Санкт-Петербург,HH.RU,https://hh.ru/vacancy/42887179?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,30000.0,,руб.
Уборщица/уборщик в автосалон,Вологда,HH.RU,https://hh.ru/vacancy/42889878?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,19500.0,20000.0,руб.
Уборщик производственных и служебных помещений,Омск,HH.RU,https://hh.ru/vacancy/42350806?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,13000.0,16000.0,руб.
Уборщик (уборщица) производственных помещений,Петропавловск-Камчатский,HH.RU,https://hh.ru/vacancy/41529310?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Дворник,Иркутск,HH.RU,https://hh.ru/vacancy/41083659?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Уборщица/уборщик,Краснодар,HH.RU,https://hh.ru/vacancy/42654016?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,19000.0,,руб.
Уборщик территории - дворник,Омск,HH.RU,https://hh.ru/vacancy/42790086?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,55000.0,,руб.
Уборщик офисных помещений,Минск,HH.RU,https://hh.ru/vacancy/42562571?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,600.0,,бел.руб.
Уборщица / Уборщик в бизнес-центр,Санкт-Петербург,HH.RU,https://hh.ru/vacancy/42798275?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,27000.0,,руб.
Горничная в JB отель,Нур-Султан,HH.RU,https://hh.ru/vacancy/42882953?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,70000.0,100000.0,KZT
Дворник,Владивосток,HH.RU,https://hh.ru/vacancy/42679124?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,20000.0,23000.0,руб.
Уборщик производственных помещений,Тула,HH.RU,https://hh.ru/vacancy/42312579?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,18000.0,,руб.
Горничная,Санкт-Петербург,HH.RU,https://hh.ru/vacancy/42371842?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,33100.0,,руб.
Уборщица/уборщик офисных помещений,Тюмень,HH.RU,https://hh.ru/vacancy/42755355?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,21000.0,руб.
Уборщик служебных помещений,Минск,HH.RU,https://hh.ru/vacancy/42867473?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,780.0,,бел.руб.
Дворник,Новомосковск (Тульская область),HH.RU,https://hh.ru/vacancy/42711292?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,18500.0,25000.0,руб.
Уборщик/Уборщица,Новоселье (Ленинградская область),HH.RU,https://hh.ru/vacancy/39650941?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,4000.0,4000.0,руб.
Уборщица/уборщик (Взлетка),Красноярск,HH.RU,https://hh.ru/vacancy/42868867?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,8000.0,9000.0,руб.
Уборщица/Уборщик ( метро Некрасовка),Москва,HH.RU,https://hh.ru/vacancy/42610068?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,35000.0,35000.0,руб.
Уборщик/Уборщица,Петергоф,HH.RU,https://hh.ru/vacancy/42506595?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,4000.0,4000.0,руб.
Уборщик общественных зон,Санкт-Петербург,HH.RU,https://hh.ru/vacancy/42743227?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,40000.0,45000.0,руб.
Уборщик служебных помещений,Новосибирск,HH.RU,https://hh.ru/vacancy/42651426?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,15500.0,руб.
Посудомойщица-Уборщица/Посудомойщик-Уборщик,Москва,HH.RU,https://hh.ru/vacancy/42886847?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,40000.0,,руб.
Уборщик служебных помещений,Новосибирск,HH.RU,https://hh.ru/vacancy/40719606?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,23000.0,25000.0,руб.
"Уборщица/Уборщик служебного помещения, СТО (р-н Змеинка)",Владивосток,HH.RU,https://hh.ru/vacancy/42761463?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Уборщик/Уборщица на склад,Ногинск,HH.RU,https://hh.ru/vacancy/42766090?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,40000.0,,руб.
Горничная,Москва,HH.RU,https://hh.ru/vacancy/42519936?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,30000.0,,руб.
"Горничная на базу отдыха ""Окунёвая""",Санкт-Петербург,HH.RU,https://hh.ru/vacancy/42839122?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,25000.0,,руб.
Уборщица - посудомойщица/Уборщик - посудомойщик (аэропорт Домодедово),Кашира,HH.RU,https://hh.ru/vacancy/42870461?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,25000.0,,руб.
Уборщица/уборщик,Санкт-Петербург,HH.RU,https://hh.ru/vacancy/42505645?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,40000.0,60000.0,руб.
Уборщик производственных и служебных помещений,Брянск,HH.RU,https://hh.ru/vacancy/42724951?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,18000.0,20000.0,руб.
Дворник,Санкт-Петербург,HH.RU,https://hh.ru/vacancy/42625970?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,30000.0,,руб.
Горничная,Москва,HH.RU,https://hh.ru/vacancy/42833188?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,60000.0,,руб.
Дворник,Москва,HH.RU,https://hh.ru/vacancy/42111313?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,39916.0,39916.0,руб.
Уборщик служебных помещений,Рязань,HH.RU,https://hh.ru/vacancy/38751117?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Уборщик помещений,Руза,HH.RU,https://hh.ru/vacancy/42802944?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,35000.0,,руб.
Дворник,Рязань,HH.RU,https://hh.ru/vacancy/42653089?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,22000.0,,руб.
Уборщик производственных и служебных помещений,Барнаул,HH.RU,https://hh.ru/vacancy/42790701?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,13665.0,,руб.
Уборщица / Уборщик (клинер),Москва,HH.RU,https://hh.ru/vacancy/42673999?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,30000.0,60000.0,руб.
Уборщик/дворник,Петергоф,HH.RU,https://hh.ru/vacancy/42832927?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,5000.0,41000.0,руб.
Уборщик/дворник,Петергоф,HH.RU,https://hh.ru/vacancy/42832927?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,5000.0,41000.0,руб.
Уборщик,Москва,HH.RU,https://hh.ru/vacancy/42671232?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,32110.0,32110.0,руб.
Уборщик производственных помещений,Новороссийск,HH.RU,https://hh.ru/vacancy/42872847?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,12000.0,,руб.
Уборщик/уборщица служебных и офисных помещений,Казань,HH.RU,https://hh.ru/vacancy/41702355?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,18000.0,18000.0,руб.
Уборщица/Уборщик служебных помещений стационара,Екатеринбург,HH.RU,https://hh.ru/vacancy/38211547?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,15000.0,15000.0,руб.
Уборщик/Уборщица,Сосновый Бор,HH.RU,https://hh.ru/vacancy/39152276?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,4000.0,8000.0,руб.
Уборщица/уборщик,Казань,HH.RU,https://hh.ru/vacancy/42850302?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,12000.0,,руб.
Уборщица/Уборщик офисных помещений (ост. Док),Иркутск,HH.RU,https://hh.ru/vacancy/42579944?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,18000.0,,руб.
Дворник,Москва,HH.RU,https://hh.ru/vacancy/42623535?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,30000.0,40000.0,руб.
Уборщица/уборщик производственных и служебных помещений,Москва,HH.RU,https://hh.ru/vacancy/42884124?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,35000.0,35000.0,руб.
Дворник,Сочи,HH.RU,https://hh.ru/vacancy/42756262?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,21500.0,23800.0,руб.
Уборщик производственных помещений,Старый Оскол,HH.RU,https://hh.ru/vacancy/42640707?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,20000.0,20000.0,руб.
Уборщица - посудомойщица/Уборщик - посудомойщик (аэропорт Домодедово),Москва,HH.RU,https://hh.ru/vacancy/42875923?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,25000.0,,руб.
Уборщик помещений,Новосибирск,HH.RU,https://hh.ru/vacancy/42756887?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,20000.0,,руб.
Уборщик/Уборщица,посёлок имени Морозова,HH.RU,https://hh.ru/vacancy/39649796?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,5000.0,5000.0,руб.
Уборщица (уборщик),Екатеринбург,HH.RU,https://hh.ru/vacancy/42856964?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,18000.0,,руб.
Уборщица/уборщик в лабораторию,Санкт-Петербург,HH.RU,https://hh.ru/vacancy/41966977?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,25000.0,руб.
Уборщик служебных помещений,Великий Новгород,HH.RU,https://hh.ru/vacancy/42832137?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Уборщик / уборщица (ул. Энгельса 6),Минск,HH.RU,https://hh.ru/vacancy/41175571?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Уборщик территории,Люберцы,HH.RU,https://hh.ru/vacancy/40390618?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,30000.0,35000.0,руб.
Уборщик территорий,Пермь,HH.RU,https://hh.ru/vacancy/39228177?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,14200.0,15000.0,руб.
Мойщица посуды/уборщица(мойщик посуды/уборщик),Санкт-Петербург,HH.RU,https://hh.ru/vacancy/42536605?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,22000.0,,руб.
Дворник,Костерево,HH.RU,https://hh.ru/vacancy/42665622?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Мойщик-уборщик,Барнаул,HH.RU,https://hh.ru/vacancy/42801995?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,20000.0,20000.0,руб.
Уборщица/Уборщик,Минск,HH.RU,https://hh.ru/vacancy/42621697?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,700.0,,бел.руб.
Дворник (уборщик),Санкт-Петербург,HH.RU,https://hh.ru/vacancy/42724809?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,28000.0,руб.
Уборщица/Уборщик (ТРЦ Волга Молл),Волжский(Волгоградская область),HH.RU,https://hh.ru/vacancy/41185613?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Дворник/Сборщик тележек,Казань,HH.RU,https://hh.ru/vacancy/42695524?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,15000.0,15000.0,руб.
"Уборщица/уборщик в ""Золотое Яблоко"" (ТЦ Большой)",Екатеринбург,HH.RU,https://hh.ru/vacancy/42091628?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,27000.0,руб.
Уборщица-мойщица/Уборщик-мойщик,Екатеринбург,HH.RU,https://hh.ru/vacancy/39348389?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,30000.0,,руб.
Уборщик помещений,Солигорск,HH.RU,https://hh.ru/vacancy/42869155?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,570.0,,бел.руб.
Техничка/уборщик,Алматы,HH.RU,https://hh.ru/vacancy/42346389?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,80000.0,120000.0,KZT
Уборщица/уборщик,Москва,HH.RU,https://hh.ru/vacancy/39689420?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,30000.0,,руб.
Уборщик/Уборщица (Фрунзенский район),Санкт-Петербург,HH.RU,https://hh.ru/vacancy/38291536?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,4500.0,4500.0,руб.
Уборщик служебных помещений,Тамбов,HH.RU,https://hh.ru/vacancy/42769728?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,13000.0,15000.0,руб.
Уборщица/уборщик в Тойота Центр Приморский,Санкт-Петербург,HH.RU,https://hh.ru/vacancy/42830998?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Уборщик помещений,Могилев,HH.RU,https://hh.ru/vacancy/42887601?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Уборщик служебных помещений,Столбцы,HH.RU,https://hh.ru/vacancy/42181607?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,500.0,500.0,бел.руб.
Уборщица / уборщик,Москва,HH.RU,https://hh.ru/vacancy/42370867?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,18500.0,,руб.
Уборщица/уборщик служебных помещений,Ижевск,HH.RU,https://hh.ru/vacancy/41488771?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,14000.0,16000.0,руб.
Уборщик служебных помещений,Иркутск,HH.RU,https://hh.ru/vacancy/42727501?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,20000.0,руб.
Уборщик-уборщица смена 1100 р.,Екатеринбург,HH.RU,https://hh.ru/vacancy/40127436?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,15000.0,30000.0,руб.
Горничная в гостиницу,Санкт-Петербург,HH.RU,https://hh.ru/vacancy/42346219?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,37000.0,37000.0,руб.
Уборщик производственных и служебных помещений,Копейск,HH.RU,https://hh.ru/vacancy/40512001?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Уборщик территории,Иркутск,HH.RU,https://hh.ru/vacancy/40221367?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,25000.0,,руб.
Клинер,Москва,HH.RU,https://hh.ru/vacancy/41883872?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,40000.0,60000.0,руб.
Старшая горничная,Тюмень,HH.RU,https://hh.ru/vacancy/42869836?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Уборщица/уборщик (на Сурнова),Иркутск,HH.RU,https://hh.ru/vacancy/42826103?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,20000.0,20000.0,руб.
Уборщик помещений,Красноярск,HH.RU,https://hh.ru/vacancy/42807454?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Посудомойщица-Уборщица /Уборщик-посудомойщик,Москва,HH.RU,https://hh.ru/vacancy/42305485?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,35000.0,40000.0,руб.
Уборщик производственных и служебных помещений,Санкт-Петербург,HH.RU,https://hh.ru/vacancy/42692954?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,27000.0,27000.0,руб.
Уборщик,Набережные Челны,HH.RU,https://hh.ru/vacancy/42833823?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,15000.0,,руб.
Уборщик офисных помещений,Алматы,HH.RU,https://hh.ru/vacancy/42752619?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,60000.0,,KZT
Уборщица-посудомойщица/Уборщик-посудомойщик,Москва,HH.RU,https://hh.ru/vacancy/42775065?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,27000.0,27000.0,руб.
Уборщик помещений,Ульяновск,HH.RU,https://hh.ru/vacancy/42776409?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,20000.0,20000.0,руб.
Уборщик,Пермь,HH.RU,https://hh.ru/vacancy/42707848?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,30000.0,,руб.
Уборщица/уборщик,Оренбург,HH.RU,https://hh.ru/vacancy/42224237?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,15000.0,16000.0,руб.
Уборщик/Уборщица помещений,Краснодар,HH.RU,https://hh.ru/vacancy/41809996?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,25000.0,26000.0,руб.
Уборщик/Уборщица ( м.Парк Победы),Москва,HH.RU,https://hh.ru/vacancy/42334925?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,38000.0,,руб.
Уборщик в Дом престарелых (Наро-Фоминск),Наро-Фоминск,HH.RU,https://hh.ru/vacancy/42589533?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,32000.0,37200.0,руб.
